title;Ab combo : 1/2 Turkish get up / single leg windmill. Aim for 3 sets of 10 reps per side. Happy Monday 💪💕 🇪🇸 Ejercicio para los abdominales. Tratar 3 series de 10 repeticiones cada lado . Feliz lunes 👊🏻. #glutes #core #legs #gluteos #fitgirl #fitnessmodel #fitness #fitfam #fitspo #igfitness #bootybuilding #weightloss #cardio #igfitness #cleaneating  #aesthetics #physique #figure #bikini #abs #sixpack  #npc #hiit #bootcamp #train #exercise #workoutvideo #personaltrainer #miamibeach;https://scontent-mad1-1.cdninstagram.com/vp/4863f8e35838d2481e4e5937d44a15ca/5ABB20DB/t51.2885-15/e15/16229379_144955269348332_3876465184461553664_n.jpg;https://www.instagram.com/p/BQLT_YZDAx1/;6 de febrero de 2017;;
title;Leg combo: weighted box jumps/ side step ups. Works legs|| glutes|| core and cardio. Aim for 3 sets of 10 reps per leg. Happy #humpday 🍑🇪🇸 Ejercicio de piernas y glúteos. Hacer 3 series de 10 repeticiones cada pierna #glutes #core #legs #gluteos #fitgirl #fitnessmodel #fitness #fitfam #fitspo #igfitness #bootybuilding #weightloss #cardio #igfitness #cleaneating  #aesthetics #physique #figure #bikini #abs #sixpack  #npc #hiit #bootcamp #train #exercise #workoutvideo #personaltrainer #miamibeach;https://scontent-mad1-1.cdninstagram.com/vp/ccb729d818b5477366ffab9abaa3bfa4/5ABBADE2/t51.2885-15/e15/16230174_1422841461090330_5644106352914595840_n.jpg;https://www.instagram.com/p/BQQLZMojDrh/;8 de febrero de 2017;;
title;Date with the gym and my @vmisports supplements 💪 Happy Valentine's Day 💕#glutes #core #legs #gluteos #fitgirl #fitnessmodel #fitness #fitfam #fitspo #igfitness #bootybuilding #weightloss #cardio #igfitness #cleaneating  #aesthetics #physique #figure #bikini #abs #sixpack  #npc #hiit #bootcamp #train #exercise #workoutvideo #personaltrainer #miamibeach;https://scontent-mad1-1.cdninstagram.com/vp/90c605981013371cd7812fa7dfcfc6fc/5B33FD16/t51.2885-15/e35/16584083_1843992292540012_9216413287892123648_n.jpg;https://www.instagram.com/p/BQfuG33D-5-/;14 de febrero de 2017;;
title;Smith machine Sumo squat - hold heel lift. Works butt|| inner thighs|| quads|| calves. Try 3 sets of 10 reps per leg. Happy #humpday 🍑🇪🇸 Ejercicio de piernas y glúteos #glutes #core #legs #gluteos #fitgirl #fitnessmodel #fitness #fitfam #fitspo #igfitness #bootybuilding #weightloss #cardio #igfitness #cleaneating  #aesthetics #physique #figure #bikini #abs #sixpack  #npc #hiit #bootcamp #train #exercise #workoutvideo #personaltrainer #miamibeach;https://scontent-mad1-1.cdninstagram.com/vp/7731aecd3869b50b6d1cacc5be79625c/5ABB8D94/t51.2885-15/e15/16788812_741950799313989_6018542894565031936_n.jpg;https://www.instagram.com/p/BQiWIwkDvSW/;15 de febrero de 2017;;
title;Corkscrew push up. Works chest|| biceps|| abs|| obliques. Try 3 sets of 10 reps per side 🇪🇸 Ejercicio de pectorales || abdominales  y oblicuos #glutes #core #legs #gluteos #fitgirl #fitnessmodel #fitness #fitfam #fitspo #igfitness #bootybuilding #weightloss #cardio #igfitness #cleaneating  #aesthetics #physique #figure #bikini #abs #sixpack  #npc #hiit #bootcamp #train #exercise #workoutvideo #personaltrainer #miamibeach;https://scontent-mad1-1.cdninstagram.com/vp/dc5ff91f9502dab27dc59612cffecf33/5ABC2371/t51.2885-15/e15/16584997_1209940485790939_3404976520953856000_n.jpg;https://www.instagram.com/p/BQngWvxB1SX/;17 de febrero de 2017;;
title;Retool your workout! Add TRX moves to tighten all over. Women who did 60 min TRX  sessions cut their body fat by 2 percentage points in two months. Include a few suspension training exercises as substitutes for some conventional exercises or add them into your weekly rotation 👊🏻#glutes #core #legs #gluteos #fitgirl #fitnessmodel #fitness #fitfam #fitspo #igfitness #bootybuilding #weightloss #cardio #igfitness #cleaneating  #aesthetics #physique #figure #bikini #abs #sixpack  #npc #hiit #bootcamp #train #exercise #workoutvideo #personaltrainer #miamibeach;https://scontent-mad1-1.cdninstagram.com/vp/f4a55b699795471f34e791bb14e0712e/5B71A6EB/t51.2885-15/e35/16906090_1920218804876161_4978947361943322624_n.jpg;https://www.instagram.com/p/BQyAPYDBiHA/;21 de febrero de 2017;;
title;Leg burner/ finisher : elevated power side step ups. Works legs|| glutes|| core and cardio. I did 3 sets of 20 reps per side. Happy #humpday🍑 🍑#glutes #core #legs #gluteos #fitgirl #fitnessmodel #fitness #fitfam #fitspo #igfitness #bootybuilding #weightloss #cardio #igfitness #cleaneating  #aesthetics #physique #figure #bikini #abs #sixpack  #npc #hiit #bootcamp #train #exercise #workoutvideo #personaltrainer #miamibeach;https://scontent-mad1-1.cdninstagram.com/vp/bf5784306eb0cf4afba29f931c61d89b/5ABB13ED/t51.2885-15/e15/16908400_1330098730369327_1494903594036494336_n.jpg;https://www.instagram.com/p/BQ0ZCWvBYH-/;22 de febrero de 2017;;
title;Leg burner : ladder banded weighted jump #squats. Works legs|| glutes|| core and cardio. Thank you to my gorgeous fitsis @mswondercece for this super cute and comfy leggings @s2activewear 💕 happy #humpday 🍑🍑;https://scontent-mad1-1.cdninstagram.com/vp/fc82f59849cb276813cf6e0b3cf4903f/5ABBA0C5/t51.2885-15/e15/16908758_1931800310386388_4076421325411844096_n.jpg;https://www.instagram.com/p/BRGmVTbhYfO/;1 de marzo de 2017;;
title;Barbell crawl : incorporate it for a more functional and stable lower body. You can improve balance|| core activation and explosiveness. In turn || the strength you build will translate into better performances on traditional exercises such as squats and deads. READ before you crawl|| while safe || the B.B crawl places significant stress in the knees. Don't rush to up the weight until you nail the technique. Post workout drink : my favorite|| Protolyte @vmisports @vmisports @vmisports;https://scontent-mad1-1.cdninstagram.com/vp/5656c0c49a0a551c31bbde1450fdee0e/5ABB4DF6/t51.2885-15/e15/17075873_229423884195849_7517769991660240896_n.jpg;https://www.instagram.com/p/BRRFh57BXJ-/;5 de marzo de 2017;;
title;Landmine Bulgarian #squat. Works legs|| glutes ||core. Sets: 3 to 4. Reps: 12 to 15. Happy #humpday 🍑;https://scontent-mad1-1.cdninstagram.com/vp/f76878684804cd5262ac70d75c4f2acf/5ABB976D/t51.2885-15/e15/17127192_116891692173535_6143806466156396544_n.jpg;https://www.instagram.com/p/BRYXGcwhiUh/;8 de marzo de 2017;;
title;Happy Flex Friday 💪👊🏻;https://scontent-mad1-1.cdninstagram.com/vp/e466246af66929554ef91859c2ab66ea/5B3D1E03/t51.2885-15/e35/17126763_903297879813462_7232117222951354368_n.jpg;https://www.instagram.com/p/BRdnqjHh-Br/;10 de marzo de 2017;;
title;Multi joint exercise: traveling  banded renegade rows. Works: arms|| back|| core ||legs. Sets: 3. Reps: 10 to right || 10 to the left 💪 happy Sunday #fitfam #functionaltraining;https://scontent-mad1-1.cdninstagram.com/vp/efd8dd57092b001928138d4a46607caa/5ABB447A/t51.2885-15/e15/17265879_388882648153947_4310877602916073472_n.jpg;https://www.instagram.com/p/BRjCJcYha73/;12 de marzo de 2017;;
title;Tuesday combo : #deadlift/ calf  raises . I did 4 sets of 15 reps . Post workout drink : Protolyte @vmisports @vmisports;https://scontent-mad1-1.cdninstagram.com/vp/65bc8d7be10edc30ea8fb2721f792a1e/5ABB9DC7/t51.2885-15/e15/17126908_734761786683341_5325147298236203008_n.jpg;https://www.instagram.com/p/BRoAsP-hMZv/;14 de marzo de 2017;;
title;Leg burner: The Swivel #squat. Do it at the end of your leg workout || 30 reps per side. Happy #humpday 🍑Works: legs|| glutes|| calves and#core;https://scontent-mad1-1.cdninstagram.com/vp/b84cbe83d91fb605bba01faf63917b66/5ABB37C1/t51.2885-15/e15/17333017_785339891620037_7574401832697462784_n.jpg;https://www.instagram.com/p/BRqPJacBViY/;15 de marzo de 2017;;
title;#tbt;https://scontent-mad1-1.cdninstagram.com/vp/cfad373bb1e21b2fa116527aea0d8edf/5B41EFA4/t51.2885-15/e35/17127227_1273714006045732_6914704433808932864_n.jpg;https://www.instagram.com/p/BRtB1BrB_i6/;16 de marzo de 2017;;
title;Don't miss it ! April 1st 🍑 @str82success;https://scontent-mad1-1.cdninstagram.com/vp/e7f7554b77d90403cebd255685486eb8/5B38AD2E/t51.2885-15/e35/17437932_310357689367279_2559346032156606464_n.jpg;https://www.instagram.com/p/BR5vUMjBuOB/;21 de marzo de 2017;;
title;Leg/ glutes combo: bosu ball weighted wall sit /standing  hip thrusters. Sets: 3 Reps: 30. Happy #humpday 🍑#fitgirl #fitnessmodel #fitness #fitfam #fitspo #igfitness #bootybuilding #weightloss #cardio #igfitness #cleaneating  #aesthetics #physique #figure #bikini #abs #sixpack  #npc #hiit #bootcamp #train #exercise #workoutvideo #personaltrainer #miamibeach #bodybuilding #gym\n#gymrat #glutes;https://scontent-mad1-1.cdninstagram.com/vp/42e84216d8e597b404068da54a238d06/5ABBA366/t51.2885-15/e15/17438841_1667399426894654_3572730624911343616_n.jpg;https://www.instagram.com/p/BR8YiSqhAdJ/;22 de marzo de 2017;;
title;Adductors (inner thighs)  and calves  burner: TRX squats/calf raises with heavy medicine ball(20 pounds ) between legs. Sets: 4 Reps: 30 💪🔥#fitgirl #fitnessmodel #fitness #fitfam #fitspo #igfitness #bootybuilding #weightloss #cardio #igfitness #cleaneating  #aesthetics #physique #figure #bikini #abs #sixpack  #npc #hiit #bootcamp #train #exercise #workoutvideo #personaltrainer #miamibeach #bodybuilding #gym\n#gymrat #glutes;https://scontent-mad1-1.cdninstagram.com/vp/517b979826f63e775fcedd2fb923df19/5ABB38B9/t51.2885-15/e15/17438152_280953709002740_7690916452827660288_n.jpg;https://www.instagram.com/p/BR_D7bhhp6T/;23 de marzo de 2017;;
title;Core/ tricep/ shoulder burner. Sets: 3 Time: 30 seconds per side.;https://scontent-mad1-1.cdninstagram.com/vp/c81f7ef887a4514d7f6ce7893bb71f06/5ABB1949/t51.2885-15/e15/17596470_1357631204275584_2836560225215971328_n.jpg;https://www.instagram.com/p/BSMEKGgh6Dv/;28 de marzo de 2017;;
title;Don't miss @vanereggia_fit @str82success #booty #bootcamp 🍑🍑! Saturday April 1st at the best Miami Beach private personal training studio HIPERFIT located at the exclusive #faenadistrict . To get a spot email bodiedbytiffanylee@gmail.com;https://scontent-mad1-1.cdninstagram.com/vp/f0ddbed13fa39491c78931a0f941a74c/5B402C64/t51.2885-15/e35/17662516_861680023972589_2315119391248744448_n.jpg;https://www.instagram.com/p/BSQ8vP1BKe0/;30 de marzo de 2017;;
title;Hiit/ #functionaltraining exercise combo: bosu ball declined burpee/ plank jack/ chest press. Works : upper|| lower body || cardio and core. Sets: 3 Reps: 10.  Post workout protein shake : Protolyte @vmisports 🇪🇸Ejercicio funcional  de Alta intensidad. Trabaja abrazos|| piernas|| abdominales y cardio.;https://scontent-mad1-1.cdninstagram.com/vp/0895f3c57ddae069b64d9db746bfa163/5ABB31BC/t51.2885-15/e15/17663660_280588669021280_9057403127463936000_n.jpg;https://www.instagram.com/p/BSeGZYThgwg/;4 de abril de 2017;;
title;Friday combo: forward lunge/ cable adductor flexion. Works: legs|| glutes|| core and inner thighs. Sets: 4 Reps: 15 per leg. Ankle straps: @b2fitpro 💪💕 get yours with a 10% discount using my code : vanessar;https://scontent-mad1-1.cdninstagram.com/vp/6c51a2d43e82b310d83ae6a849764cf3/5ABBA9BF/t51.2885-15/e15/17819091_203389863490653_423490978045755392_n.jpg;https://www.instagram.com/p/BSlvn8Ohh7z/;7 de abril de 2017;;
title;Leg combo: Smith machine kneeling #squats / power lunges. Works: legs #glutes #core #cardio  Sets: 3 Reps:10 per leg. Happy #humpday 🍑;https://scontent-mad1-1.cdninstagram.com/vp/261677f9c1473e44e89c22160dc05729/5ABB9441/t51.2885-15/e15/17882486_1840670676195805_7081630682820116480_n.jpg;https://www.instagram.com/p/BSysAX6B1d-/;12 de abril de 2017;;
title;Hiit combo  exercise: declined 1/2 burpee/ hip drop/ plank row. Sets: 3 Reps: 10 Works: #legs #cardio #arms #core;https://scontent-mad1-1.cdninstagram.com/vp/14f4e93bb535df36e87129b1a85c6385/5ABC14AF/t51.2885-15/e15/17932298_230718317407621_8269312328416100352_n.jpg;https://www.instagram.com/p/BTCCbaeBEx7/;18 de abril de 2017;;
title;Crossed leg #deadlift Works #legs #glutes #core Sets: 4 Reps: 10 per leg. Post workout drink: Protolyte @vmisports @vmisports Happy #humpday 🍑 🇪🇸Peso muerto con pierna cruzada. Trabaja piernas y #gluteos;https://scontent-mad1-1.cdninstagram.com/vp/e6dbb1df902c6fa597a36b088b1595ff/5ABB9CA3/t51.2885-15/e15/18011344_779901755505937_4080710906818854912_n.jpg;https://www.instagram.com/p/BTEpVQpBTvh/;19 de abril de 2017;;
title;TRX Lateral sled/ plate shuffle: your core is designed to resist rotational movement and stabilize your body|| so walking laterally while pulling a heavy sled is a sure fire way to recruit your obliques. Muscles worked: deltoids|| obliques|| adductors|| abductors. Sets: 3 Reps: 20 per side;https://scontent-mad1-1.cdninstagram.com/vp/8dd5ad2bfad5497d1c7b70d162ff3769/5ABB34B8/t51.2885-15/e15/18094784_214226585732063_6916174154437754880_n.jpg;https://www.instagram.com/p/BTPDF5GBXbK/;23 de abril de 2017;;
title;Wednesday combo: Smith machine reverse step ups/ pistol #squats .Muscles worked: #legs #glutes #core . Sets: 3 Reps: 10 per leg . Postworkout drink: Protolyte @vmisports @vmisports ✌🏻️🇪🇸 Ejercicio de piernas y #gluteos Happy #humpday 🍑;https://scontent-mad1-1.cdninstagram.com/vp/2200a5e073e0bc3cb8d610afa38e663b/5ABB2F2E/t51.2885-15/e15/18094900_1825962147733787_2445175875759505408_n.jpg;https://www.instagram.com/p/BTWcBXtBIAq/;26 de abril de 2017;;
title;Tuesday combo: clean and press/ torso twist. Muscles worked : #legs #core || arms|| shoulders. Sets: 3 Reps: 10 per side;https://scontent-mad1-1.cdninstagram.com/vp/fc6fb42e55705389d42a66febb100296/5ABBB1CA/t51.2885-15/e15/18299819_1093459720797909_483246875214872576_n.jpg;https://www.instagram.com/p/BTmGdHEBxWU/;2 de mayo de 2017;;
title;#tbt @gymbitch 11/10/16;https://scontent-mad1-1.cdninstagram.com/vp/fe4c6666b46786ab0fe116394c1abe09/5B394251/t51.2885-15/e35/18299484_449949908697700_8026030185176367104_n.jpg;https://www.instagram.com/p/BTrAImGhZQh/;4 de mayo de 2017;;
title;Friday combo: clean and press/ walking lunges. Sets: 3 Reps: 12. Muscles worked: #legs #glutes #core arms and shoulders. Post workout protein shake: Protolyte @vmisports @vmisports;https://scontent-mad1-1.cdninstagram.com/vp/505742f2b4ed22394739f16c9bfebe16/5ABB9655/t51.2885-15/e15/18253104_621340994731628_2292158654998118400_n.jpg;https://www.instagram.com/p/BTuAMWaBOyI/;5 de mayo de 2017;;
title;"Happy Tuesday #fitfam 💪let me introduce you to my favorite protein powder Protolyte from @vmisports @vmisports @vmisports  Get yours using my code \""vanessa\"" for a 20% discount";https://scontent-mad1-1.cdninstagram.com/vp/6f26e22b4cfbcb4b2fffd9ed741aad06/5B39BC2F/t51.2885-15/e35/18443502_2255723417986902_5726122292484767744_n.jpg;https://www.instagram.com/p/BT4NeQahsBo/;9 de mayo de 2017;;
title;Wednesday combo: crossed #leg dumbbell #deadlift/ abductor kicks. Muscles worked: #glutes || hamstrings and #core . Sets 3/4 Reps: 10 per leg . Happy #humpday 🍑;https://scontent-mad1-1.cdninstagram.com/vp/f519b4122c64fdf7e8ff77bb877e473b/5ABB2834/t51.2885-15/e15/18444930_604272929777949_1976610281094119424_n.jpg;https://www.instagram.com/p/BT6khAHBkEg/;10 de mayo de 2017;;
title;Hiit combo: declined #burpee/ plank jack/ box jump ( step down ) Sets : Reps: 10 #Muscles worked : #legs #core arms|| shoulders;https://scontent-mad1-1.cdninstagram.com/vp/68d9710dbb095d9729c8998cbb76f784/5ABB536A/t51.2885-15/e15/18513721_682800471930811_3589235273696804864_n.jpg;https://www.instagram.com/p/BUFLaAUhZ9E/;14 de mayo de 2017;;
title;Wednesday combo: curtsy step ups/ side lunges. Works : #legs #glutes #core Sets: 3 Reps: 10 per side. Check out at the end of my video my favorite protein shake : Protolyte @vmisports @vmisports (and I almost fall down 😬😂) Happy #humpday 🍑🍑;https://scontent-mad1-1.cdninstagram.com/vp/96715984f38b096cf2441525cbec53ad/5ABC25DA/t51.2885-15/e15/18512821_760298077485250_4117754948207247360_n.jpg;https://www.instagram.com/p/BUMbynRB1iN/;17 de mayo de 2017;;
title;See you in a week #fitfam ! Going hiking in Machu Picchu (one of the wonders in the world and it's in my country || Peru 🇵🇪) Internet no bueno there :( Happy #humpday 🍑;https://scontent-mad1-1.cdninstagram.com/vp/e69ba5aa5c6c6bb41e1a9450b1ddd7cd/5B6EC233/t51.2885-15/e35/18645069_1733408893624015_8566904457667805184_n.jpg;https://www.instagram.com/p/BUedQ7OBC-L/;24 de mayo de 2017;;
title;Dreams come through ! Machu Picchu || Cuzco-Peru 05/28/17 🇵🇪;https://scontent-mad1-1.cdninstagram.com/vp/8cfbe30a15a14989b1b7c569017eff1d/5B3CE55F/t51.2885-15/e35/18721955_261380297662831_4003883171778134016_n.jpg;https://www.instagram.com/p/BUpmnTIBrtf/;28 de mayo de 2017;;
title;Banded Plate adductor/ abductor push. Muscles worked: inner|| outer thighs|| #core #glutes. Happy #humpday 🍑and  don't forget to check out  @vmisports  with the best supplements on the market such as Vasogen Pump  activating vasodilator as shown in my video 💪👊🏻;https://scontent-mad1-1.cdninstagram.com/vp/cc33aa471589e4a8a30536b13eb2a9eb/5ABBA683/t51.2885-15/e15/18723448_1740589476238838_1084358845716758528_n.jpg;https://www.instagram.com/p/BUwla12h_DM/;31 de mayo de 2017;;
title;Hiit combo : declined single leg #burpee / #plyometric Bulgarian #squat with hand clap. Sets: 3 Reps: 10 per leg 💪💦;https://scontent-mad1-1.cdninstagram.com/vp/67750e802e9f340e382e0421cb6173ab/5ABB3471/t51.2885-15/e15/18809077_113453772580424_4395293205139030016_n.jpg;https://www.instagram.com/p/BU1wTAEB1nW/;2 de junio de 2017;;
title;Wednesday combo: #TRX pistol #squats/ jump squats/ curtsy lunges (that's 1 rep) Sets: 3 Reps: 10 per leg #MUSCLES worked :#legs #glutes #abs Happy #humpday 🍑;https://scontent-mad1-1.cdninstagram.com/vp/db55b92d0b6811cb8d32f35d855cdd34/5ABB0F75/t51.2885-15/e15/18888544_556052644783644_8232868169404907520_n.jpg;https://www.instagram.com/p/BVCh_mwhAvv/;7 de junio de 2017;;
title;#tbt Last #photoshoot 6 months ago...;https://scontent-mad1-1.cdninstagram.com/vp/7d1649b6a36eeba9f1d1837160945c3a/5B3DCABE/t51.2885-15/e35/18950403_466172513715098_7155002743009050624_n.jpg;https://www.instagram.com/p/BVFe6nvB8lA/;8 de junio de 2017;;
title;Glutes and abductors  exercise. Aim for 3 sets of 20 reps @letsbands @letsbands @letsbands @letsbands  Happy #humpday 🍑;https://scontent-mad1-1.cdninstagram.com/vp/a3986b052966a9e88b6e10c9a9bffaaf/5ABBB104/t51.2885-15/e15/19228527_854590558024214_2161056586468950016_n.jpg;https://www.instagram.com/p/BVm1mi-h9Pa/;21 de junio de 2017;;
